Offense Parent Group,MCPP,Zipcode,Zip Code,Population,Avg. Income/H/hold
LARCENY-THEFT,QUEEN ANNE,98109,98109,"16,018","$49,531.00"
LARCENY-THEFT,QUEEN ANNE,98109,98109,"16,018","$49,531.00"
BURGLARY/BREAKING&ENTERING,SLU/CASCADE,98109,98109,"16,018","$49,531.00"
LARCENY-THEFT,QUEEN ANNE,98109,98109,"16,018","$49,531.00"
LARCENY-THEFT,QUEEN ANNE,98109,98109,"16,018","$49,531.00"
BURGLARY/BREAKING&ENTERING,SLU/CASCADE,98109,98109,"16,018","$49,531.00"
ASSAULT OFFENSES,SLU/CASCADE,98109,98109,"16,018","$49,531.00"
LARCENY-THEFT,QUEEN ANNE,98109,98109,"16,018","$49,531.00"
LARCENY-THEFT,QUEEN ANNE,98109,98109,"16,018","$49,531.00"
LARCENY-THEFT,SLU/CASCADE,98109,98109,"16,018","$49,531.00"
ASSAULT OFFENSES,QUEEN ANNE,98109,98109,"16,018","$49,531.00"
BURGLARY/BREAKING&ENTERING,SLU/CASCADE,98109,98109,"16,018","$49,531.00"
BURGLARY/BREAKING&ENTERING,QUEEN ANNE,98109,98109,"16,018","$49,531.00"
MOTOR VEHICLE THEFT,QUEEN ANNE,98109,98109,"16,018","$49,531.00"
LARCENY-THEFT,QUEEN ANNE,98109,98109,"16,018","$49,531.00"
BURGLARY/BREAKING&ENTERING,QUEEN ANNE,98109,98109,"16,018","$49,531.00"
ASSAULT OFFENSES,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,MAGNOLIA,98199,98199,"19,156","$59,542.00"
ASSAULT OFFENSES,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
MOTOR VEHICLE THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
MOTOR VEHICLE THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
FRAUD OFFENSES,MAGNOLIA,98199,98199,"19,156","$59,542.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,MAGNOLIA,98199,98199,"19,156","$59,542.00"
MOTOR VEHICLE THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
FRAUD OFFENSES,MAGNOLIA,98199,98199,"19,156","$59,542.00"
DRIVING UNDER THE INFLUENCE,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
MOTOR VEHICLE THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
MOTOR VEHICLE THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
ASSAULT OFFENSES,MAGNOLIA,98199,98199,"19,156","$59,542.00"
DRIVING UNDER THE INFLUENCE,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
ASSAULT OFFENSES,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
MOTOR VEHICLE THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
FRAUD OFFENSES,MAGNOLIA,98199,98199,"19,156","$59,542.00"
FRAUD OFFENSES,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
MOTOR VEHICLE THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
FRAUD OFFENSES,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
FRAUD OFFENSES,MAGNOLIA,98199,98199,"19,156","$59,542.00"
COUNTERFEITING/FORGERY,MAGNOLIA,98199,98199,"19,156","$59,542.00"
FRAUD OFFENSES,MAGNOLIA,98199,98199,"19,156","$59,542.00"
LARCENY-THEFT,MAGNOLIA,98199,98199,"19,156","$59,542.00"
BURGLARY/BREAKING&ENTERING,MAGNOLIA,98199,98199,"19,156","$59,542.00"
MOTOR VEHICLE THEFT,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DRUG/NARCOTIC OFFENSES,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
FRAUD OFFENSES,CLAREMONT/RAINIER VISTA,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
FRAUD OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
TRESPASS OF REAL PROPERTY,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
DRUG/NARCOTIC OFFENSES,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
FRAUD OFFENSES,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
TRESPASS OF REAL PROPERTY,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,CHINATOWN/INTERNATIONAL DISTRICT,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,CHINATOWN/INTERNATIONAL DISTRICT,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DRUG/NARCOTIC OFFENSES,CHINATOWN/INTERNATIONAL DISTRICT,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,CLAREMONT/RAINIER VISTA,98144,98144,"24,913","$40,693.00"
STOLEN PROPERTY OFFENSES,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,CLAREMONT/RAINIER VISTA,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DRUG/NARCOTIC OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
DRIVING UNDER THE INFLUENCE,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,CLAREMONT/RAINIER VISTA,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
TRESPASS OF REAL PROPERTY,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ARSON,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ARSON,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DRUG/NARCOTIC OFFENSES,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
PROSTITUTION OFFENSES,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DRUG/NARCOTIC OFFENSES,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DRUG/NARCOTIC OFFENSES,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DRUG/NARCOTIC OFFENSES,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
WEAPON LAW VIOLATIONS,CLAREMONT/RAINIER VISTA,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
TRESPASS OF REAL PROPERTY,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,CLAREMONT/RAINIER VISTA,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DRUG/NARCOTIC OFFENSES,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DRUG/NARCOTIC OFFENSES,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
WEAPON LAW VIOLATIONS,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,CLAREMONT/RAINIER VISTA,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
FRAUD OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
TRESPASS OF REAL PROPERTY,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
TRESPASS OF REAL PROPERTY,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
TRESPASS OF REAL PROPERTY,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
STOLEN PROPERTY OFFENSES,CHINATOWN/INTERNATIONAL DISTRICT,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
TRESPASS OF REAL PROPERTY,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,CLAREMONT/RAINIER VISTA,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,CLAREMONT/RAINIER VISTA,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
WEAPON LAW VIOLATIONS,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
TRESPASS OF REAL PROPERTY,CLAREMONT/RAINIER VISTA,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,CLAREMONT/RAINIER VISTA,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,CHINATOWN/INTERNATIONAL DISTRICT,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,CHINATOWN/INTERNATIONAL DISTRICT,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
ROBBERY,CHINATOWN/INTERNATIONAL DISTRICT,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
BURGLARY/BREAKING&ENTERING,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
FRAUD OFFENSES,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
DRIVING UNDER THE INFLUENCE,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
DRIVING UNDER THE INFLUENCE,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
MOTOR VEHICLE THEFT,JUDKINS PARK/NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,NORTH BEACON HILL,98144,98144,"24,913","$40,693.00"
FRAUD OFFENSES,MADRONA/LESCHI,98144,98144,"24,913","$40,693.00"
ASSAULT OFFENSES,MOUNT BAKER,98144,98144,"24,913","$40,693.00"
LARCENY-THEFT,CLAREMONT/RAINIER VISTA,98144,98144,"24,913","$40,693.00"
